review_text,rating,review_date
pengirimannya cepat,5,2025-11-24 16:56:20
bagus,5,2025-11-24 16:53:08
seharnya harga bandrol dengan yg di bayar sama tapi ini tidak bahkan hampir sama Sagat kecewa,4,2025-11-24 16:52:23
belanja jadi menyenangkan nga harus ke pasar.belanja Tampa haru berdesak desan,5,2025-11-24 16:52:16
beli disini lengkap apa saja,5,2025-11-24 16:51:34
tidak pernah kecewa sih selama belanja di sophee,5,2025-11-24 16:51:20
semoga kenyaman pelanggan di utamakan,5,2025-11-24 16:50:56
sangat membantu,5,2025-11-24 16:50:41
"belanja jadi lebih mudah, cari apa aja ada di Shopee.. gak punya uang bisa pay later, ajiiiib....",5,2025-11-24 16:50:36
mantap dan sangat membantu,5,2025-11-24 16:50:25
apk bagus,5,2025-11-24 16:49:12
bagusd👊🗿,5,2025-11-24 16:49:11
pelayanan bagus dan pengiriman cepat pembayaran mudah,5,2025-11-24 16:49:06
shopi sangat banyak diskon dan gratis ongkir,5,2025-11-24 16:46:56
bagus,5,2025-11-24 16:46:10
aplikasi sangat membantu pembeli dalam bertransaksi barang dengan mudah,5,2025-11-24 16:45:07
bagus 🤩🤩🤩👍👍👍,5,2025-11-24 16:44:50
"harganya murah, pengiriman yg instan selalu bisa diandalkan",5,2025-11-24 16:44:47
God job,5,2025-11-24 16:44:22
shops makin menjadi yah orang mau nge return di persulit kemaren kemaren ngak loh masak skarang harus ke kantor spx iya kalo gajau kantor nya ato disuruh kirim mandiri ongkir ditanggung kita makin gajelas,1,2025-11-24 16:43:52
Bagus,5,2025-11-24 16:42:06
"bagus banyak membantu dan jadi mudah untuk kebutuhan ,dan relatif murah",5,2025-11-24 16:41:38
"ini gimana pengiriman saya kok jadi gagal, pas malam. jumat udah mau di pickup tapi dengan alasan kelewatan jalan jadi gak diambil, terus janjinya besok siangnya mau diambil, tapi gak dateng2, karena hampir habis waktu pengiriman syaa anter ke tempat spxnya di daerah cengkareng pada malam minggu, barang diterima admin tapi gak kunjung ke input untuk dikirim, sedangkan hari minggu nya ternyata libur itubudah waktu terakhir penginputan untuk dikirim, dan sekarang gak ada kejelasan, tolong bantuann",1,2025-11-24 16:40:07
"barang nya murah² banget,diskon nya ga main²",5,2025-11-24 16:40:06
murah,5,2025-11-24 16:39:22
apk tolol....bikin emosi saja ini apk tolol. udah masuk keranjang tapi pencet check out gak bisa bisa. Gonta ganti jaringan dr wifi ke kartu tetap aj gak bisa.apk tolol.....shoope food udah langganan beli paket VIP tetap aj harga sama mahalnya,1,2025-11-24 16:38:06
saya kasih bintang 5 karena aplikasinya baik👍,5,2025-11-24 16:37:45
berbelanja dengan mudah Tampa ribet ..pengirimannya sangat cepat..apa yg kita butuhkan semua ada disini,5,2025-11-24 16:35:42
Sering update shopee makin lemot,5,2025-11-24 16:34:43
tidak semua toko amanah tapi syukurlah BRG yg aku pesan sesuai,5,2025-11-24 16:33:35
ok,5,2025-11-24 16:33:33
the best,5,2025-11-24 16:31:56
"kalo kasih argo shopee food ke driver yg bener tolol .kalian korupsi argo terus . ga kasian apa kasih makan ke keluarga pake duit hasil korupsi argo? gimana ga banyak maling dari pihak driver kalo dari pihak shopee terlalu membela pihak pelanggan dengan cara² yg ga halal dan ga masuk akal, dan ga sedikit pihak driver yg jujur dibikin minus akunya sebab pelanggan ga jujur. driver ditutut buat ngambil 3/5 brng dengan argo semurah²nya . liat tuh di grub shopee food driver , liat fakta dijalan .",1,2025-11-24 16:31:22
"belanja di shopee menyenangkan, cepat dan apapun yg kita butuhkan semua ada, mohon informasi kalau mau klearkan masalah tagihan shopee letter di mana ya, ada selisih tagihan",5,2025-11-24 16:31:00
sangat menyukai,5,2025-11-24 16:30:58
semoga bermanfaat mantap,5,2025-11-24 16:30:02
"suka banget sama aplikasi shopee ,gak repot juga kalo lagi gak bisa kemana-mana shopee mantap laa poko nya👍👍👍👍",5,2025-11-24 16:29:18
minus nya ga bisa menghubungi kurir. gak kaya apk sebelah,2,2025-11-24 16:29:06
cukup bagus aplikasi nya.. tapi pas mau masukin kode nya malah gak bisa.. anehnya.. pas mau klik bagian kirim nya malah gak bisa.. bahkan gak ke tekan sama sekali walau udah di tekan berkali-kali.. itu kan buat kesal ya.. itu kenapa ya? kok gak bisa di klik.. bagian buat kirim nya.. ya? kamu tahu gak kenapa?,1,2025-11-24 16:27:37
"suka apa yg di cari ada ,tidak report2 ke pasar yg panas dan sumpek",5,2025-11-24 16:26:59
"buka shopee langsung ke video, bikin lemot sm ga penting sumpah",1,2025-11-24 16:26:46
shoope memang mantap,5,2025-11-24 16:25:08
brg rusak kita ajukan pengembalian barang otomatis dana masuk kembali d shope pay tnp ad pengurangan .trm ksh shopee🫶,5,2025-11-24 16:23:57
Shopee sangat membantu untuk berbelanja online dan untuk memenuhi kebutuhan sehari-hari,5,2025-11-24 16:22:04
"spaypinjam yng gk pernah naik naik, kadang di tolak dgn alasan menjaga sikap. hati hati pakai nya, kadang kita lunasin cepat bisa tdk dapat lagi dgn alasan macam macam , dongo 😇",1,2025-11-24 16:21:19
bagus,5,2025-11-24 16:21:01
saya ingin menarik koin,4,2025-11-24 16:20:54
bagusssss,5,2025-11-24 16:18:06
bagus dan amanah,5,2025-11-24 16:17:12
aturan terkait penjual nakal meski diperhatikan.,5,2025-11-24 16:17:10
belanja di shopee cukup menyenangkan..tapi perlu di tingkatkan lagi soal pengirimannya,4,2025-11-24 16:16:36
bagus dan murah sukses trus untuk shoope,5,2025-11-24 16:16:25
berkat shopee belanja jadi hemat😍,5,2025-11-24 16:16:17
Shopee Oke,5,2025-11-24 16:13:49
"sy hubungi cs shopee klo barang belum sampe tapi status sudah terkirim. setelah sy hubungi cs dAn kirimkan bukti, justru cs shopee menutup laporan dgn alasan laporan sudah tertangani. padahal alasannya ditutup laporannya tidak jelas. payah kau shopee",1,2025-11-24 16:13:30
good,5,2025-11-24 16:12:34
"Alhamdulillah,selama ini shopee sangat amanah",5,2025-11-24 16:12:15
seru belanja di shopee,5,2025-11-24 16:11:15
kasurnya tebel bagus sy suka,5,2025-11-24 16:08:27
nyaman belanja fi shopee tapi jangan suka betingkah juga kurirnya 😚,5,2025-11-24 16:08:26
soal harga barang ok lumayan murah.. Hanya saja kecewa dengan proses pengiriman..sering kali pesan barang selalu lama sampai..pernah sampai 1 bulan baru tiba..,2,2025-11-24 16:08:03
Aplikasi tempat belanja yang sangat praktis dan cepat,5,2025-11-24 16:07:30
"semoga shopee amanah,dan tidak ada pedagang scame",5,2025-11-24 16:07:29
mantap,5,2025-11-24 16:06:57
bagus,5,2025-11-24 16:04:21
bisa membantu ketika pas belanja,5,2025-11-24 16:04:08
"Pelayananan shopee udah lumayan bagus, tp potongan utk penjual cukup besar. Buat penjual skala kecil potongan 12% sangat memberatkan, krn sebagai penjual keuntungan cuma sedikit. Kalo harga dinaikkan kasian pembeli nya.",1,2025-11-24 16:03:51
semenjak ada shopee mau apapun jd gampang,5,2025-11-24 16:03:36
shopee top,5,2025-11-24 16:02:05
mantap,5,2025-11-24 16:00:46
kalau akun baru selalu murah aku suka apk nya membantu banget untuk belanja,5,2025-11-24 15:57:37
gratis ongkir losss,5,2025-11-24 15:56:15
andalan dalam berbelanja,5,2025-11-24 15:55:26
mantap,5,2025-11-24 15:54:58
kurir nya macam B2 masa iya pesanan tidak di antarkan tidak ada komunikasi padahal sttus barang sudah di terima kapok pesan di shopee,1,2025-11-24 15:54:16
mantap,5,2025-11-24 15:52:35
aplikase mantab,5,2025-11-24 15:52:10
shopee memang mantap,5,2025-11-24 15:51:20
"kenapa jaringan koneksi nya jelek ya padahal sinyalnya bagus bagus aja kok pas buka aplikasi shope dibilang jaringan bermasalah. mohon informasi nya dong min, terimakasih 🙏",4,2025-11-24 15:50:27
sangat puas,5,2025-11-24 15:49:56
baguss pool,5,2025-11-24 15:48:51
sangat puas dengan aplikasi shoopee cod,5,2025-11-24 15:48:47
Mengapa pihak shopee selalu merekrut kurir arogan dan tak sopan di daerah saya? Barang saya dikembalikan oleh kurir ke pengirim tanpa konfirmasi dari saya. tambah lagi tak ada bahasa yang sopan ketika menghubungi. Attitude adalah penilaian paling buruk bagi saya. 👎👎👎,1,2025-11-24 15:46:28
sya codnya no kurir nya g ada uangnya ktanya di tf g dikirim tlp cs-nya bertele tele,1,2025-11-24 15:46:14
"kami bukan nya gamau download, masalahnya iklan lu itu maksa bgt buat download apk kau,untuk pihak shopee plis hargain juga yg hp nya kentang gra2 iklan kau kebanyakan,bahkan poster iklan mu itu ada X nya, jadi kamu kira kami bodoh dengan menekan saja lngsng ke play store buat download apk lu, jadi tolong lah kurangin iklan lu plis dengarkan suara kami juga,kami juga cape lihat iklan lu yg kaya memaksa download apk lu",2,2025-11-24 15:46:09
Market place yang menyediakan segala keperluan dengan berjuta pilihan. Tersistem rapi dan aman. Sehingga berbelanja pun jadi tenang dan nyaman. Semoga terus utamakan kepuasan semuanya,5,2025-11-24 15:45:18
aplikasi bagus,5,2025-11-24 15:43:27
"selama memakai aplikasi sangat menguntungkan, apabila ada kesalahan pengiriman pihak Shopee memfasilitasi",5,2025-11-24 15:42:12
sayang limit playlaternya kecil sekali......,5,2025-11-24 15:40:43
terimakasih shopee banyak membantu kami untuk berbelanja lebih mudah,5,2025-11-24 15:40:34
lapak di Shopee memberikan pelayanan dg baik.. semoga pelayanan dan kepercayaan dapat terjaga selalu,5,2025-11-24 15:38:33
sangat Bagus cepat' dan sopan,4,2025-11-24 15:36:24
bagus bagt kk.. moga hoki selalu,5,2025-11-24 15:35:24
i like this,5,2025-11-24 15:35:03
selalu puas blja di Shopee👍,5,2025-11-24 15:34:00
oy sopee kenapa propil gus ga nampil. ngbleng putih doang ada pesenan HP udah gua baya gua mau ngecek ngbleng mulu branda ama yg lain lancar gimana si,2,2025-11-24 15:33:18
Shopee tolol barang sudah sampai di gudang berminggu-minggu tidak di antar lalu membuat pelacakan palsu,1,2025-11-24 15:32:12
selalu memuaskan 🙏,5,2025-11-24 15:31:57
Bagus saya sangat suka makasih buat shopee Indonesia 🥰🥰,5,2025-11-24 15:31:49
mau ganti nomor karna hp dan nomor ilang aja susah bgt. itu ada spaylater gak di bayar ntar nyariin baru tau rasa,1,2025-11-24 15:31:00
sekarang apknya berat dan ngelag ngelag,1,2025-11-24 15:30:25
Sangat kecewa 😑 pengiriman molor dari waktu estimasi.,1,2025-11-24 15:28:21
kurirnya ramah...ramah👍👍,5,2025-11-24 15:27:40
"terima kasih atas pelayanan dari pihak shopee, shopee memang yg terbaik🙏🏻",5,2025-11-24 15:27:18
"seneng belanja disini banyak discoun nya,sllu gratis ongkir",5,2025-11-24 15:26:18
sejauh ini oke untuk belanja online,5,2025-11-24 15:25:43
Saya sangat suka belanja di shopee ongkir-nya murah,5,2025-11-24 15:24:57
sangat membantu,5,2025-11-24 15:23:56
bunga pinjaman terlalu tinggi membuat tercekik bayar nya,3,2025-11-24 15:23:36
lopyu toko orenn berguna bngt buat yg mager keluarr🫰🏻🫰🏻,5,2025-11-24 15:23:13
baik,5,2025-11-24 15:22:28
thanks shopee sangat membantu dan ingin sekali memberi full bintang tapi dikarenakan shopee masih make jasa kirim dari si cepat yang pengiriman sangat super lambat jadi aku pending full bintangnya. atau kalo bisa hilangin fitur otomatis pake jasa kirim si cepat. terimakasih 🙏🏻🙏🏻🙏🏻,2,2025-11-24 15:21:47
"Memudahkan berbelanja, gratis ongkir yang meringankan",5,2025-11-24 15:21:30
suka cuma pengirim nya terkadang lama,4,2025-11-24 15:21:24
dengan shopee belanja online lebih mudah,5,2025-11-24 15:21:13
"aplikasi nya bagus, dan klw mau beli apa apa jadi enggak repot keluar..👍👍👍",5,2025-11-24 15:20:41
sangat membantu bagi kaum rebahan,5,2025-11-24 15:19:55
pengiriman shoope sekarang menjadi telat banget ga seperti biasa nya kenapa yaa...,3,2025-11-24 15:19:50
shoppy sekrang aneh gak jelas blum ada informasi dari kurir kok mlah tiba2 pesanan gagal.. kan rugi jdinya beli nunggu lama tau2 nya blum ada informasi apa2 mlah pesanan gagal!! ada apa sama shoppy kok aneh gini!! dah 2 kali pesanan gagal padahal blum nyampe udah main pesanan gagal!!,1,2025-11-24 15:19:28
amanah terus ya,5,2025-11-24 15:17:22
"baguus,belanja berapa pun bisa gratis ongkir suka deh.. tapi kenapa aplikasinya tambah berat aja ya perasaan😭",5,2025-11-24 15:16:43
"saya suka shopee ,shopee is the best",5,2025-11-24 15:16:11
lumayan bagus sihh,3,2025-11-24 15:15:26
mantap spylater sangat membantu,5,2025-11-24 15:14:44
mantap 👍☕😁,5,2025-11-24 15:13:57
saya puas belanja di shopee karena barang yang saya pesan tidak pernah mengecewakan saya,5,2025-11-24 15:12:06
Syopiy debes baget sagat bagus,5,2025-11-24 15:10:55
"shopee bagus penjual yg gabung dishopeenya aja yg banyak curangnya,ya dimaklumi juga pedagang kalau jujur gak untung,dishopee mereka juga bayar jadi harap maklum🤭🤭🤭",4,2025-11-24 15:07:55
"sangat membantu untuk belanja barang atau yg lainnya, selain membantu harganya sangat murah di Shopee",5,2025-11-24 15:07:52
sangat bermanfaat,5,2025-11-24 15:07:39
shopee sangat membantu berbelanja,5,2025-11-24 15:05:44
belanja online yang terupdate...terima kasih shopee Indonesia,5,2025-11-24 15:05:38
good,5,2025-11-24 15:05:18
puas banget belanja disini .. ada yang murah dan ada juga yng mahal pokoknya lengkap semuanya.. ..,5,2025-11-24 15:04:51
sangat cepat sampai,5,2025-11-24 15:04:48
"Sangat membantu dalam memenuhi kebutuhan barang,,",5,2025-11-24 15:04:01
"sangat mudah,,nyaman,menyenangkan,,brg datang dg cepat,,selalu puas",5,2025-11-24 15:03:18
"saya mau login dan co, shoppe lite hp baru ga bisa co karena handphone satunya yang sudah mati total dan hilang tapi ga ada tanggapan dari sistem Choki malah di alihkan "" something wrong objeck apalah itu "" lalu gunanya custom service apa kalo sistem Choki di gunakan udah bodoh tolol masih di pake buat perbantuan yang dia tau aja bukan permasalahan lainnya ujung ujungnya juga dialihkan ke email email ga di bales bales ga d kasih jawaban ga di kasih solusi atau bantuan dari para developernya",4,2025-11-24 15:03:18
"presisi terbaik,oke,,memuaskan..sip lah pokoknya..order sekarang juga",5,2025-11-24 15:02:41
keren,4,2025-11-24 15:02:39
top pokoknya,5,2025-11-24 15:02:00
ok..bagus,5,2025-11-24 15:01:36
baik baik dan baik sejauh ini,5,2025-11-24 15:01:15
banyak gratisan ongkir,5,2025-11-24 15:00:37
aplikasi sesuai ekspektasi,5,2025-11-24 15:00:29
sangat bagus,5,2025-11-24 15:00:15
sangat membantu,5,2025-11-24 15:00:11
"Pengembalian barang, barang tdk sampai, mudah sekali uang nya di refund.",5,2025-11-24 15:00:08
aplikasi ini sangat membantu 👍,5,2025-11-24 15:00:02
aku sangat puas ada nya aplikasi shopi jadi gampang apa yg kita mau,5,2025-11-24 14:58:28
tidak sekarang,1,2025-11-24 14:58:21
sangat bagus 👍🏻👍🏻,5,2025-11-24 14:57:24
cepat...sopan...tepat,5,2025-11-24 14:57:01
"uang saya di tilep saat saya melakukan refund barang, dan setelah 3x melakukan pelaporan di kasih notif selesai padahal uang saya belum kembali sampai sekaranh😊 makan tuh duit haram",1,2025-11-24 14:56:31
"sangat terbantu dengan Shopee,, Terima kasih shopee",5,2025-11-24 14:55:59
belanja lebih gampang aja,5,2025-11-24 14:55:55
bagus,5,2025-11-24 14:55:35
bagusss,5,2025-11-24 14:54:53
membantu,5,2025-11-24 14:53:23
terimakasih shopee semua jadi mudah,5,2025-11-24 14:53:05
bagus banget keren,5,2025-11-24 14:52:34
yg pasti dengan adanya shopee sangat. memudah kan saya dalam membeli barang2 yg berkualitas thanks shopee barang murah banyak disconnya,5,2025-11-24 14:52:09
Aplikasi dikit2 keluar sendiri gara2 iklan,5,2025-11-24 14:51:42
intinya bagus pesanan juga terjamin aman klo gk percaya coba aja download dan buktiin sendiri,5,2025-11-24 14:51:41
baik,5,2025-11-24 14:51:36
tingkatkan lagi,5,2025-11-24 14:49:00
ada orderan via shopee yang sudah dikirim oleh penjual tapi tidak sampai ke pembeli !,4,2025-11-24 14:48:59
"pengiriman lewat estimasi, voucher garansi pun pakai syarat yg menguntungkan pihak shopee. saya turunin lagi, nanti kalau ada perubahan saya ubah",1,2025-11-24 14:48:19
baik,5,2025-11-24 14:46:44
sangat senang belanja dsni..byk diskon dan kebanyakan gratis ongkir,5,2025-11-24 14:46:06
spaylater nya ngelag mo cek limit sma bayar gabisa pusat bantuan pun juga lag,3,2025-11-24 14:45:58
SELLER JANGAN SERING GANGGUAN DIJAM KERJA DONG... BIKIN KERJAAN PENDING AJA....PENDING DIMALAM HARI LAH JANGAN DI JAM KERJA,2,2025-11-24 14:45:20
oke sangat membantu,5,2025-11-24 14:45:13
"belanja lebih hemat, semoga saya pun bisa menambah pundi pundi rupiah dari aplikasi ini dengan program shopee affiliet sophee the best",5,2025-11-24 14:44:13
Mempermuda mencari kebutuhan yang tidak ada atau susah dicari didaerah saya.,4,2025-11-24 14:44:05
aplikasi bagus..,5,2025-11-24 14:43:39
apk nya bagus,5,2025-11-24 14:43:19
Update og terus terusan. 21 nov 2025 update. ehhh 24 nov 2025 .update lagiii,1,2025-11-24 14:42:40
info posisi pengriman pesanan smkin jelek.aneh.,2,2025-11-24 14:42:29
Bagus,5,2025-11-24 14:39:13
mantab aj sih,5,2025-11-24 14:38:30
mantap mantap,5,2025-11-24 14:35:44
siang malam selalu lewat shopee,5,2025-11-24 14:35:35
sangattt beegunaaa,5,2025-11-24 14:34:49
"belanja apapun lebih mudah ,, cuma gratis ongkir tidak seperti dulu ..",5,2025-11-24 14:34:18
sangat membantu tidak perlu membeli produk jauh jauh' tinggal ke shopee,5,2025-11-24 14:34:06
"Alhamdulillaah saya senang sekali belanja di shoppe , selain gratis ongkir , pembatalan juga cepat dan sll membuat pelanggan puas",5,2025-11-24 14:33:12
"Terimakasih buat shopee yg udah mempermudah aktivitas sehari-hari semoga kedepannya shopee dapat memberikan yg terbaik selalu kepada pengguna dan menjadi pilihan terbaik Indonesia.👍💖 buat shopee food ongkir nya kemahalan , spaylater nya klo bs diturunin",5,2025-11-24 14:32:04
"shopee bagus terpercaya, tapi kenapa sering terlambat pengirimannya wasalam",5,2025-11-24 14:31:28
saya suka produk produk dari shopee bagus',5,2025-11-24 14:30:49
terimakasih sudah ada aplikasi belanja online jadi ga repot² lagi mau kemana-mana tinggal pesen dirumah,5,2025-11-24 14:30:37
Sesuai pesanan,5,2025-11-24 14:30:34
pokoknya is the best,5,2025-11-24 14:28:10
"tolong ya klo buka aplikasi jngn langsung ke video si knpa? udah gitu udah ke beranda ke menu lain video masih muter di background, Risih tau??",1,2025-11-24 14:26:26
bagus banget,5,2025-11-24 14:26:15
mantap pokoknya,5,2025-11-24 14:25:45
Tolong Perbaiki untuk masalah scroll di android 10 ngebug scroll2 malah Balik lagi etalase,4,2025-11-24 14:25:20
top,5,2025-11-24 14:23:04
mempermudah dalam berbelanja.cepat simpel dan efisien,5,2025-11-24 14:22:39
aneh. Gw lagi main game jadinya ngelag gara² notifikasi ini.,5,2025-11-24 14:22:33
mantap,5,2025-11-24 14:22:22
"pesanan sekarang mantap bagus, biasanya datang ga sesuai",5,2025-11-24 14:22:13
bagus sangat menbantu,5,2025-11-24 14:22:03
on time,5,2025-11-24 14:21:55
mantap,5,2025-11-24 14:21:11
agak rumit dibanding topedia,1,2025-11-24 14:20:04
apk biadab .,1,2025-11-24 14:19:43
"Aplikasi jelek tidak bisa menggunakan voucer gratis ongkir 0 rupiah,APA gunanya voucer itu Kalo ngak bisa digunakan",1,2025-11-24 14:19:31
semnjak tidak lagi kerja sama dengan JNT pengiriman jadi lambat,3,2025-11-24 14:18:29
ribet bnget ni shope GK bisa bayar lewat dana. harus download shopepay lagi. tolong di upgrade lbih bagus lgi lh GK usah di peribet. Paket nya lama kali juga dtng ny.,1,2025-11-24 14:15:17
😗😘,2,2025-11-24 14:13:46
pengiriman cepat dan barang sesuai dengan deskripsi,5,2025-11-24 14:13:25
ok dah,5,2025-11-24 14:13:20
bagus saya kasih bintang 5 next pesan lagi di shopee,5,2025-11-24 14:12:50
Aplikasi ini memudahkan untuk ber belanja pengembalian nya juga sangat mudah gak kaya apk yng sebelah! 😆,5,2025-11-24 14:12:35
mantul shoppe emang the best,5,2025-11-24 14:12:31
mantap,5,2025-11-24 14:10:49
"saya pemegang akun prioritas ketika saya ingin belanja memakai spaylater tiba tiba spaylater dinonaktifkan padahal pembayaran selalu tepat waktu tidak pernah ada tunggak, transaksi selalu banyak walau dengan cicilan.. tetapi ketika ingin berbelanja dan sudah kordinasi dengan toko bisa memakai cicilan Shopee secara sepihak menonaktifkan akun spaylater dengan alasan tidak jelas.. dan bikin saya malu didepan penjual... sampai dengan saat ini akun saya belum kembali normal spaylater",1,2025-11-24 14:10:40
