review_text,rating,review_date,text_clean
memudahkan. thank you shopee,5,2025-11-27 11:47:45,mudah thank you shopee
barang bagus dan toko amanah,5,2025-11-27 11:46:20,barang bagus toko amanah
pelayan cepat dan mudah,5,2025-11-27 11:44:53,layan cepat mudah
Tempat perbelanjaan yang sangat puas and praktis,5,2025-11-27 11:44:14,tempat belanja sangat puas and praktis
sangat membantu,5,2025-11-27 11:43:45,sangat bantu
pesan hari rabu jam 3 pengiriman instan prioritas batas waktu kamis jam 12.00 tapi dateng kamis jam 2 soree padahal jarak 6km,1,2025-11-27 11:43:24,pesan hari rabu jam kirim instan prioritas batas waktu kamis jam tapi dateng kamis jam soree padahal jarak km
"4x memesan barang semua pengiriman 10hari keatas, datangpun barang gak sesuai,",1,2025-11-27 11:42:20,x mes barang semua kirim hari atas datang barang tidak sesuai
"Sangat membantu, belanja serba mudah, aplikasi nya juga kumplit, suka lah pokonya...",5,2025-11-27 11:41:25,sangat bantu belanja serba mudah aplikasi nya kumplit suka lah poko
"bagus,pengiriman tepat waktu dan gratis ngkir",5,2025-11-27 11:40:36,baguspengiriman tepat waktu gratis ngkir
bagus sekali,5,2025-11-27 11:39:58,bagus sekali
"bagus, simple",5,2025-11-27 11:39:20,bagus simple
gercep bisa diandalkan,5,2025-11-27 11:39:12,gercep andal
kadang sial kadang klir bgs👍,5,2025-11-27 11:37:28,kadang sial kadang klir bgs bagus
cukup puas dengan plus minus nya,5,2025-11-27 11:36:01,cukup puas plus minus nya
"lebih murah,cepat sampai dan jujur",5,2025-11-27 11:35:25,lebih murahcepat jujur
Shopee luar biasa sy senang,5,2025-11-27 11:35:19,shopee luar biasa senang
sangat baik,5,2025-11-27 11:33:46,sangat baik
terlalu lama pengiriman kurir tidak yg antar paket di daerah saya,1,2025-11-27 11:33:29,terlalu lama kirim kurir tidak antar paket daerah
sangat puas,5,2025-11-27 11:33:29,sangat puas
mantul🥰🥰🥰,5,2025-11-27 11:32:40,mantul suka suka suka
sangat membantu,5,2025-11-27 11:32:36,sangat bantu
bagus sekli murah dan terpercaya,5,2025-11-27 11:31:25,bagus sekli murah percaya
"mantap, paltform belanja online terbaik menurut saya, mudah dan terpercaya👌👌👍",5,2025-11-27 11:29:22,bagus paltform belanja online baik mudah percaya oke oke bagus
sangat membantu skali saat blanja tdak perlu ke luar rmah,5,2025-11-27 11:28:08,sangat bantu skali blanja tdak perlu luar rmah
"suka banget sama aplikasi bertanggungjawab jugaa saat ada kendala kaya aku kemarin yang tiba"" banget ke tarik spaylater karena emng aku lupa matikan langganan dan aku baru ngeh terus akhirnya aku minta pengajuan terus di ACC dong dan dikembalikan lagi jumlah dananya ke spaylater itu pure kesalahan aku sii jadi terimakasih sudah membantu",5,2025-11-27 11:27:59,suka banget sama aplikasi bertanggungjawab jugaa kendala kaya aku kemarin tiba banget tarik spaylater emng aku lupa mati langgan aku baru ngeh terus akhir aku minta aju terus acc dong kembali jumlah dana spaylater pure salah aku sii jadi terimakasih bantu
"ini aplikasinya knp y??? dibuka lama mlah mental kluar, trus lemot",4,2025-11-27 11:27:18,aplikasi knp y buka lama mlah mental kluar trus lambat
mudah dan menyenangkan belanja di shopeeaju terus,5,2025-11-27 11:26:56,mudah senang belanja shopeeaju terus
"bagus banyak koin gratisnya murahh""",5,2025-11-27 11:26:13,bagus banyak koin gratis murahh
mantap,5,2025-11-27 11:23:54,bagus
good job,5,2025-11-27 11:22:56,bagus job
maunya tiap minggu ada gratis ongkir reguler,5,2025-11-27 11:21:45,mau tiap minggu gratis ongkir reguler
keren,5,2025-11-27 11:19:01,keren
"satu satunya aplikasi belanja online yg aku punya, pernah coba yg lain tapi entah kenapa ga cocok, balik lagi cuma make yg satu ini",5,2025-11-27 11:18:29,satu satu aplikasi belanja online aku punya pernah coba tapi entah tidak cocok balik cuma make satu
"pelayanannya ramah dan cepat, sesuai pesanan, kadang ada harga,ada kualitas",5,2025-11-27 11:17:48,layan ramah cepat sesuai pesan kadang hargaada kualitas
shopee paylater sifatnya membantu tapi memeras dan menyiksa pelanggan.,1,2025-11-27 11:17:10,shopee paylater sifat bantu tapi peras siksa langgan
cepat,5,2025-11-27 11:17:06,cepat
sangat baik,4,2025-11-27 11:15:11,sangat baik
sip pkoknya sesuai,5,2025-11-27 11:15:05,sip pkoknya sesuai
oout dari. google play store soalnya makin kesini makin tersiiksa kurir shopee food dengan ongkir goceng jadi manusia itu jangn serakah serakah banget,1,2025-11-27 11:13:50,oout google play store soal makin kesini makin tersiiksa kurir shopee food ongkir goceng jadi manusia jangn serakah serakah banget
Aplikasi platform yg sangat bagus & sangat membantu sgl kebutuhan kita smua. saya recomendedkna kpd smua teman² yg ingin menggunakannya🙏🙏🙏,5,2025-11-27 11:13:01,aplikasi platform sangat bagus sangat bantu sgl butuh smua recomendedkna kpd smua teman guna terima kasih terima kasih terima kasih
"kecepatan kirim bagus, terpercaya dan sangat membantu berbagai kebutuhan",5,2025-11-27 11:11:11,cepat kirim bagus percaya sangat bantu bagai butuh
sangat membantu kami dalam berbelanja online,5,2025-11-27 11:11:00,sangat bantu belanja online
aplikasi e-commerce terlemot yang saya alamin. baru masuk langsung di paksa liat video feed pas di kembalikan suara feed masi ada gamau ilang. asw emang,1,2025-11-27 11:10:47,aplikasi ecommerce lot alamin baru masuk langsung paksa liat video feed pas kembali suara feed mas gamau ilang asw emang
Respon nya cepat,5,2025-11-27 11:10:28,respon nya cepat
mantap,5,2025-11-27 11:10:15,bagus
filter untuk penjual jahat. tingkatkan kualitas,5,2025-11-27 11:09:58,filter jual jahat tingkat kualitas
"belanja di shopee nyaman meski ada selernya yang nakal juga,tolong awasi toko yang nakal shopee!",5,2025-11-27 11:08:59,belanja shopee nyaman meski selernya nakal jugatolong awas toko nakal shopee
"trima kasih shopee,pesan saya klo BS cod Smuaa mksh",5,2025-11-27 11:08:45,trima kasih shopeepesan kalau cod smuaa mksh
👍,5,2025-11-27 11:07:16,bagus
mantap pertahankan sukses terus..,3,2025-11-27 11:07:08,bagus tahan sukses terus
terbaik,5,2025-11-27 11:06:13,baik
Biaya ongkir mahal banget mana nggabisa pake voucher gratis ongkir lagi :( harusnya bisa 14.000 malah 36.000,2,2025-11-27 11:05:52,biaya ongkir mahal banget mana nggabisa pake voucher gratis ongkir harus malah
sangat bagus,5,2025-11-27 11:05:30,sangat bagus
bagus bos,1,2025-11-27 11:05:03,bagus bos
"JANGAN CUMA APLIKASINYA YG DIUPDATE.. PELAYANANNYA JUGA HARUS DIUPDATE DAN ITU YG LEBIH PENTING DARIPADA SEKEDAR UPDATE APLIKASI, PELAYANAN BUSUK. PERCUMA ADA FITUR RATING KALO CUMA BUAT PAJANGAN AJA G ADA EVALUASI..",1,2025-11-27 11:03:09,jangan cuma aplikasi diupdate layan diupdate lebih penting dar update aplikasi layan busuk percuma fitur rating kalau cuma buat pajang aja g evaluasi
good,5,2025-11-27 11:01:47,bagus
apk nya sangat bagus dan di dalam apk nya banyak pilihan barang barang yang lumayan worth-it digunakan,5,2025-11-27 11:00:14,apk nya sangat bagus apk nya banyak pilih barang barang lumayan worthit guna
"memudahkan para ibu"" rumah tangga untuk berbelanja",5,2025-11-27 11:00:07,mudah ibu rumah tangga belanja
Bagus,5,2025-11-27 10:59:42,bagus
sangat puas dan gk mengecewakan,5,2025-11-27 10:59:01,sangat puas tidak kecewa
sy suka sp shopee wlpun kdg lambat TPI ttp DTG.,5,2025-11-27 10:56:47,suka sp shopee wlpun kdg lambat tpi ttp dtg
mdah belanja pengiriman agak lelet,4,2025-11-27 10:55:28,mdah belanja kirim lambat
mantap belanjat di aplikasi shopee ini👍,5,2025-11-27 10:54:19,bagus belanjat aplikasi shopee bagus
bagus,5,2025-11-27 10:54:01,bagus
shope sangat buruk ada penjual tidak amanah saya mau reture malah ditolak tidak melindungi hak konsumen parah aplikasi ini merugikan pembeli,1,2025-11-27 10:53:54,shope sangat buruk jual tidak amanah mau reture malah tolak tidak lindung hak konsumen parah aplikasi rugi beli
"semoga di Shopie tidak ada toko mafia yg suka menipu,seperti di apk lainya dan pihak Shopie harus teliti KPD para toko yg ada disini terima kasih",5,2025-11-27 10:52:37,moga shopie tidak toko mafia suka menipuseperti apk lai pihak shopie teliti kpd toko sini terima kasih
verry good,5,2025-11-27 10:51:21,verry bagus
murah barangnya,5,2025-11-27 10:51:03,murah barang
belanja cepat mudah dan terpercaya,5,2025-11-27 10:51:00,belanja cepat mudah percaya
kenapa sekarang pengiriman nya lama banget biasa nya 3-4 hari sudah sampai tolong dong di perbaiki lagi supaya lebih mudah lagi kalau belanja apalagi barang nya di butuhin cepat,3,2025-11-27 10:50:12,sekarang kirim nya lama banget biasa nya hari dong baik lebih mudah kalau belanja barang nya butuhin cepat
sekarang COD nya lebih murah,5,2025-11-27 10:49:21,sekarang cod nya lebih murah
saya senang,5,2025-11-27 10:49:01,senang
harga lebih murah untuk jenis barang yg sama,5,2025-11-27 10:47:36,harga lebih murah jenis barang sama
coba aja dlu,5,2025-11-27 10:47:01,coba aja dlu
good job,5,2025-11-27 10:46:09,bagus job
"sangat puas berbelanja diShopee Indonesia karena murah dan irit, barang bagus sesuai pesanan, ongkirnya murah serta ada potongan ongkirnya juga tapi, harganya harus dicantumin di paketnya. Terimakasih Shoppe Indonesia",5,2025-11-27 10:44:31,sangat puas belanja dishopee indonesia murah irit barang bagus sesuai pesan ongkirnya murah potong ongkirnya tapi harga dicantumin paket terimakasih shoppe indonesia
iklan pop up iklan live di beranda awal mengganggu sekali!!!!!!!! sering hang dan bersuara terus,1,2025-11-27 10:44:27,iklan pop up iklan live beranda awal ganggu sekali sering hang suara terus
maaf ya untuk sekarang b2 dulu. informasi paket amburadul. paket belum datang tapi ditandai sudah datang. nyesel aku pake motode bayar lunas. mending cod aja lain kali jadi ngga perlu kepikiran paket di tandai di terima padahal masih di lokasi transit. apaan ini. kurir juga ngga hubungi konstumer apaan lah. mohon di perbaiki gitu Jan asal asalan,2,2025-11-27 10:43:40,maaf sekarang b dulu informasi paket amburadul paket belum datang tapi tanda datang nyesel aku pake motode bayar lunas mending cod aja kali jadi ngga perlu pikir paket tanda terima padahal lokasi transit apa kurir ngga hubung konstumer apa lah mohon baik gitu jan asal asal
"kecewa bnagen sama shopee khir akhor ini. pengiriman lama banget nyampe nya, di tambh lagi suka retur sepihak, trus skrng membingungkan, di aplikasi keterangan nya kurir sudah di tugaskan, eh udah 3 hari nggak nyampe"". Mendi buka lagi de ekspedisi ynag laen biar cepat",1,2025-11-27 10:41:48,kecewa bnagen sama shopee khir akhor kirim lama banget nyampe nya tambh suka retur pihak trus skrng bingung aplikasi terang nya kurir tugas eh hari tidak nyampe mendi buka de ekspedisi ynag laen biar cepat
"senang belanja di Shopee, setiap barang sesuai dengan pesanan, kurir ramah, barang terjaga, paling rapi",5,2025-11-27 10:40:52,senang belanja shopee barang sesuai pesan kurir ramah barang jaga paling rapi
sangat bagius,5,2025-11-27 10:40:41,sangat bagius
apk berat banget,1,2025-11-27 10:40:05,apk berat banget
"aduhh spx,berulah lagii udah 3x paket sayaa stuck sampai 5 harii😡😮‍💨",1,2025-11-27 10:39:49,aduhh spxberulah lagi x paket sayaa stuck hari marah
ok,5,2025-11-27 10:39:12,oke
akurat,5,2025-11-27 10:38:55,akurat
good,5,2025-11-27 10:38:07,bagus
bagus dan baik belanja,5,2025-11-27 10:38:00,bagus baik belanja
"sekarang shopee untuk estimasi pengiriman lama banget sampe tujuan biasanya 4-5 hari udah sampe ini bisa sampai 1 minggu blm dateng,,mana klo di batalin udah ngk bisa",5,2025-11-27 10:35:01,sekarang shopee estimasi kirim lama banget sampe tuju biasa hari sampe minggu belum datengmana kalau batalin ngk
belanja disopimemang oke tapi masalah onkirtolong disesuaikan aja karena barang yang dipesan setelah dilihat onkirnya terlalu mahal ahirnyadi batalkan,5,2025-11-27 10:33:58,belanja disopimemang oke tapi masalah onkirtolong sesuai aja barang pes lihat onkirnya terlalu mahal ahirnyadi batal
sangat membantu. pokoknya lebih gampang jadinya klw belanja,5,2025-11-27 10:33:47,sangat bantu pokok lebih gampang jadi klw belanja
sangat bagus,5,2025-11-27 10:33:43,sangat bagus
"saya kena penipuan penjual jual barang lama yang sudah rusak , tapi pas saya mau lapor di aplikasi malah server eror bahkan akun saya ggk bisa di buka,, apakah shopee melindungi penjual yang menipu???",1,2025-11-27 10:33:11,kena tipu jual jual barang lama rusak tapi pas mau lapor aplikasi malah server eror bahkan akun ggk buka shopee lindung jual tipu
terima kasih,5,2025-11-27 10:30:53,terima kasih
Wadah untuk membeli online yang praktis,5,2025-11-27 10:29:02,wadah beli online praktis
pesanan telah sesuai dengan yg dikirim.,5,2025-11-27 10:28:51,pesan sesuai kirim
saya senang,5,2025-11-27 10:28:35,senang
"aplikasi ni sudah bagus dn bermenfat, syang nya COD nya di batasi, hanya 5 PKT yg bisa COD selain nya sudah tidak bisa.",4,2025-11-27 10:28:15,aplikasi ni bagus dn bermenfat syang nya cod nya batas pkt cod nya tidak
memuaskan,5,2025-11-27 10:27:35,muas
belanja online di Shopee emang beda. Nyaman aja dech pokoknya.,5,2025-11-27 10:26:25,belanja online shopee emang beda nyaman aja dech pokok
"jangan terlalu ketat kalo emang tidak bisa mengatasi ... sudah transfer STTS proses harus nunggu 1 hari, isi etol STTS sukses tapi etol tidak masuk ... tolong perbaiki jangan bikin kecewa pengguna dong asyu",1,2025-11-27 10:26:19,jangan terlalu ketat kalau emang tidak atas transfer stts proses nunggu hari isi etol stts sukses tapi etol tidak masuk baik jangan bikin kecewa guna dong asyu
mantap,5,2025-11-27 10:21:40,bagus
aplikasi canggih dan sangat membantu apalagi paketku selalu gratis ongkir makasih yaa shopee,5,2025-11-27 10:19:11,aplikasi canggih sangat bantu paket selalu gratis ongkir makasih yaa shopee
"kesel saya, 3 kali barang ga di kirim. dichat bales oleh AI, katanya ready. hampir seminggu waktu kebuang karena tokonya juga ga langsung cancel pas stok kosong. FYI toko juga udh sy report sekalin.",1,2025-11-27 10:18:58,kesel kali barang tidak kirim dichat bales ai kata ready hampir minggu waktu buang toko tidak langsung cancel pas stok kosong fyi toko udh report sekalin
best,5,2025-11-27 10:18:50,best
sukses selalu shopee,5,2025-11-27 10:18:27,sukses selalu shopee
pembayaran yah sangat bisa terpercaya,4,2025-11-27 10:17:36,bayar yah sangat percaya
Shopee sangat bagus barang cepat sampai dan tidak buat saya kecewa,5,2025-11-27 10:17:19,shopee sangat bagus barang cepat tidak buat kecewa
bagus,5,2025-11-27 10:16:58,bagus
"Shopeeee hoi, akhir ini buaanyak penawaran dr toko lain voucher sekian banyak bangett, buatku N0!! Cuma kamu cuma kamu yg bisa mengabulkan impianmu, cuma kamu no 1 dr 2016 aku sudah berlangganan nich, murah dong... Permudah kan jika aku ada masalah Ook, tetap sukses selalu dan berjaya selalu dibumi indonesia ini....",5,2025-11-27 10:16:57,shope hoi akhir buaanyak tawar toko voucher sekian banyak bangett buat cuma kamu cuma kamu kabul impi cuma kamu no aku langgan nich murah dong mudah kan aku masalah ook tetap sukses selalu jaya selalu bumi indonesia
aplikasi yg sangat bagus di gunakan dan puas penggunaannya👍,5,2025-11-27 10:16:46,aplikasi sangat bagus guna puas guna bagus
"aplikasi tolol, cuman mengembalikan dana saja sampai tiga Minggu lama nya.",1,2025-11-27 10:16:38,aplikasi tolol cuman kembali dana tiga minggu lama nya
"makin lama shopee makin lambat dalam proses pengiriman nya,dan tidak jelas konfirmasi paketnya kalau sedang berada dimana..!!",1,2025-11-27 10:15:58,makin lama shopee makin lambat proses kirim nyadan tidak jelas konfirmasi paket kalau sedang ada
sukses,5,2025-11-27 10:15:56,sukses
harga sangat terjangkau orang menengah kebawah dengan kwalitas yang tidak mengecewakan...harga murah kwalitas bagus...pelayanan memuaskan,5,2025-11-27 10:15:04,harga sangat jangkau orang tengah bawah kwalitas tidak mengecewakanharga murah kwalitas baguspelayanan muas
sangat bagus,5,2025-11-27 10:14:52,sangat bagus
"Pengiriman lampat banget, Udah hmpir 3 mnggu barang belum datang,udah sering ajukan. komplen katanya akan di proses BLA BLA BLA nyatanya td ad progres sama sekali",1,2025-11-27 10:14:42,kirim lampat banget hmpir mnggu barang belum datangudah sering aju komplen kata proses bla bla bla nyata td ad progres sama sekali
shope lelet ga kaya tiktok pengirimqn surabaya tgr kok seminggu mana gabisa pilih ekspedisi pke prioritas pke hemat sama aja,1,2025-11-27 10:14:00,shope lambat tidak kaya tiktok pengirimqn surabaya tgr kok minggu mana gabisa pilih ekspedisi pke prioritas pke hemat sama aja
Pandawa is thebest,5,2025-11-27 10:14:00,pandawa is thebest
"min Cobalah min Kasih Cepet pengiriman nyaa Pake reguler, pake kargo sama aja Lama datang ini gimna sihh!! Pdhl daerah Aku doang tetap aja lama datang bingung kali gwe",2,2025-11-27 10:13:54,min coba min kasih cepat kirim nyaa pake reguler pake kargo sama aja lama datang gimna sihh pdhl daerah aku doang tetap aja lama datang bingung kali gwe
Barang2 di shopee bagus2,4,2025-11-27 10:12:49,barang shopee bagus
banyak diskon dan gratis ongkir,5,2025-11-27 10:12:22,banyak diskon gratis ongkir
puas,5,2025-11-27 10:12:12,puas
sangat memuaskan,5,2025-11-27 10:09:32,sangat muas
SPaylater dan SPinjam saya masih di bekukan kapan bisa di gunakan lagi,5,2025-11-27 10:09:03,spaylater spinjam beku kapan guna
kurirrnya baikk dan sesuai waktu antaran,5,2025-11-27 10:08:20,kurirrnya baikk sesuai waktu antar
"mudah dan murah kualitas sesuai harga, jadi produk apapun yg kamu pilih harga dan brand yg menentukan kualitas barangnya.",5,2025-11-27 10:05:38,mudah murah kualitas sesuai harga jadi produk apa kamu pilih harga brand tentu kualitas barang
aplikasi nya cocok untuk saya,5,2025-11-27 10:05:16,aplikasi nya cocok
dah nemu barang bagus malah ga bisa cod hadeh bagus aku kasih bintang 5,1,2025-11-27 10:05:12,dah nemu barang bagus malah tidak cod hadeh bagus aku kasih bintang
Membantu.👍,5,2025-11-27 10:04:01,bantu bagus
aplikasi tukang terror,1,2025-11-27 10:03:50,aplikasi tukang terror
shoppe makin terdepan,5,2025-11-27 10:03:49,shoppe makin depan
